transaction_id,account_id,amount,transaction_type,status,txn_timestamp
1528,100431,46872.02,debit,pending,2023-03-17 02:33:00
1529,100610,48087.62,debit,success,2023-02-27 22:24:00
1530,100573,33051.73,transfer,pending,2023-05-25 08:21:00
1531,100406,38714.7,transfer,failed,2023-03-04 03:03:00
1532,100296,10275.08,transfer,success,2023-08-08 08:13:00
1533,100399,10541.23,debit,failed,2023-12-31 20:31:00
1534,100506,47296.24,debit,pending,2023-06-06 20:20:00
1535,100384,23858.33,payment,pending,2023-08-24 16:06:00
1536,100140,37156.28,debit,success,2023-03-02 19:30:00
1537,100021,48945.77,debit,failed,2023-11-11 11:01:00
1538,100450,41136.66,payment,failed,2023-10-29 22:23:00
1539,100124,4572.82,debit,failed,2023-10-26 20:39:00
1540,100667,17442.07,credit,failed,2023-08-05 00:02:00
1541,100400,28439.47,debit,failed,2023-01-29 04:56:00
1542,100036,15535.22,credit,success,2023-09-17 01:36:00
1543,100385,38980.96,transfer,failed,2023-09-27 22:30:00
1544,100001,18776.05,debit,pending,2023-07-03 05:37:00
1545,100140,791.65,transfer,failed,2023-10-28 10:29:00
1546,100588,35961.87,payment,failed,2023-09-19 21:09:00
1547,100482,24653.18,credit,pending,2023-01-09 12:00:00
1548,100236,10038.44,credit,failed,2023-11-07 18:10:00
1549,100434,9837.18,debit,success,2023-04-23 17:21:00
1550,100219,27579.24,transfer,failed,2023-05-17 17:57:00
1551,100312,27719.11,credit,pending,2023-12-20 17:17:00
1552,100500,7315.67,payment,success,2023-04-13 12:10:00
1553,100106,6991.77,credit,success,2023-07-06 00:09:00
1554,100575,9084.15,debit,pending,2023-01-15 03:42:00
1555,100492,2132.4,payment,success,2023-01-01 19:40:00
1556,100294,31495.28,payment,pending,2023-08-26 23:50:00
1557,100483,28990.28,credit,pending,2023-09-29 07:20:00
1558,100628,4582.77,credit,pending,2023-09-20 12:29:00
1559,100661,38912.82,transfer,pending,2023-03-05 06:24:00
1560,100360,44595.55,debit,failed,2023-08-23 09:04:00
1561,100423,1057.63,payment,success,2023-08-03 03:28:00
1562,100067,36812.95,debit,failed,2023-02-15 03:31:00
1563,100291,11321.13,credit,success,2023-09-05 01:13:00
1564,100504,28607.74,transfer,success,2023-01-20 17:58:00
1565,100083,15116.9,transfer,success,2023-01-11 16:09:00
1566,100290,26048.78,credit,failed,2023-02-04 22:58:00
1567,100324,24844.87,credit,success,2023-05-06 02:34:00
1568,100481,12371.82,transfer,pending,2023-03-23 19:24:00
1569,100131,25059.57,transfer,success,2023-12-07 13:22:00
1570,100299,22566.22,payment,success,2023-08-22 01:58:00
1571,100057,45485.97,debit,success,2023-01-02 21:28:00
1572,100157,47102.65,payment,failed,2023-05-19 20:05:00
1573,100325,29343.85,debit,failed,2023-01-18 17:13:00
1574,100573,48004.53,credit,pending,2023-05-10 17:53:00
1575,100600,21404.51,debit,success,2023-10-22 13:44:00
1576,100230,46874.29,payment,failed,2023-08-13 08:13:00
1577,100455,19578.3,transfer,failed,2023-10-15 18:30:00
1578,100395,23905.52,payment,failed,2023-09-18 17:41:00
1579,100477,35107.88,debit,failed,2023-07-09 21:46:00
1580,100438,15426.57,debit,pending,2023-07-16 05:19:00
1581,100552,23869.16,transfer,success,2023-08-01 17:39:00
1582,100058,31837.23,transfer,pending,2023-04-29 14:19:00
1583,100596,36248.33,credit,success,2023-04-30 10:00:00
1584,100541,42509.66,transfer,pending,2023-09-17 05:38:00
1585,100264,8201.48,debit,success,2023-08-28 06:01:00
1586,100037,4243.73,payment,failed,2023-03-27 23:14:00
1587,100181,32433.56,debit,failed,2023-05-15 01:41:00
1588,100547,46337.18,debit,pending,2023-04-14 19:51:00
1589,100111,11289.96,credit,failed,2023-01-04 14:45:00
1590,100663,16831.43,debit,failed,2023-03-01 03:55:00
1591,100643,41042.01,debit,pending,2023-04-02 10:42:00
1592,100274,7249.54,credit,failed,2023-09-20 19:21:00
1593,100589,32635.03,debit,failed,2023-07-29 23:46:00
1594,100356,4709.69,debit,pending,2023-06-30 17:12:00
1595,100159,22091.06,payment,success,2023-11-26 17:20:00
1596,100165,1283.82,debit,success,2023-05-27 10:48:00
1597,100174,30149.7,transfer,failed,2023-02-11 16:02:00
1598,100450,14881.51,transfer,success,2023-10-06 10:52:00
1599,100006,15837.95,credit,success,2023-08-24 18:40:00
1600,100618,8400.8,transfer,pending,2023-09-24 03:33:00
1601,100581,38172.87,payment,success,2023-06-16 20:32:00
1602,100024,39963.96,debit,failed,2023-04-26 05:26:00
1603,100639,12918.99,debit,failed,2023-10-30 18:49:00
1604,100330,2209.36,transfer,success,2023-01-08 04:05:00
1605,100051,24627.79,credit,failed,2023-04-26 23:41:00
1606,100196,19863.57,credit,pending,2023-05-15 15:21:00
1607,100223,29759.18,transfer,failed,2023-06-16 08:32:00
1608,100122,13305.6,debit,success,2023-01-19 22:40:00
1609,100588,2984.5,payment,failed,2023-10-16 03:38:00
1610,100668,41196.2,transfer,success,2023-01-05 16:16:00
1611,100220,40616.35,debit,pending,2023-10-03 11:04:00
1612,100610,12632.18,payment,success,2023-03-10 22:42:00
1613,100620,14822.79,debit,pending,2023-09-11 01:30:00
1614,100159,28853.35,credit,failed,2023-12-14 08:40:00
1615,100324,19351.52,debit,pending,2023-11-27 22:56:00
1616,100552,12005.43,debit,failed,2023-08-21 02:43:00
1617,100560,21621.18,payment,failed,2023-03-30 06:11:00
1618,100604,3215.41,credit,success,2023-12-06 13:12:00
1619,100140,47428.3,payment,failed,2023-03-17 10:10:00
1620,100103,19029.06,debit,pending,2023-09-23 20:33:00
1621,100023,38313.8,payment,success,2023-09-06 15:22:00
1622,100331,32216.56,debit,failed,2023-09-02 13:54:00
1623,100013,38027.36,transfer,failed,2023-10-19 23:22:00
1624,100416,44028.41,payment,failed,2023-08-15 01:40:00
1625,100086,33381.46,transfer,pending,2023-08-20 12:13:00
1626,100052,29904.16,payment,pending,2023-03-25 13:03:00
1627,100506,18333.95,credit,success,2023-02-18 14:18:00
1628,100289,22965.61,transfer,success,2023-12-11 09:42:00
1629,100615,48732.71,payment,pending,2023-05-30 16:21:00
1630,100055,5936.6,credit,success,2023-03-03 03:13:00
1631,100215,37959.25,payment,success,2023-05-04 16:05:00
1632,100109,48807.16,credit,pending,2023-12-12 23:07:00
1633,100634,36650.91,debit,success,2023-10-08 15:42:00
1634,100065,42748.06,debit,pending,2023-12-02 05:50:00
1635,100673,45081.52,debit,failed,2023-04-07 17:56:00
1636,100678,44094.09,transfer,pending,2023-08-14 05:26:00
1637,100687,28562.08,payment,success,2023-02-11 22:34:00
1638,100694,40030.8,transfer,pending,2023-05-26 18:57:00
1639,100620,41049.32,transfer,failed,2023-09-01 00:29:00
1640,100119,44467.23,debit,failed,2023-02-26 01:59:00
1641,100240,22460.35,payment,failed,2023-12-13 02:08:00
1642,100642,43553.18,debit,pending,2023-01-08 03:27:00
1643,100435,41675.62,debit,failed,2023-03-28 05:12:00
1644,100552,6244.06,debit,pending,2023-02-24 23:01:00
1645,100038,48261.65,transfer,success,2023-04-23 05:14:00
1646,100589,49145.73,credit,pending,2023-08-02 05:41:00
1647,100450,9822.31,transfer,success,2023-06-15 17:17:00
1648,100221,15192.65,payment,success,2023-09-03 18:26:00
1649,100535,28426.2,credit,failed,2023-04-27 10:33:00
1650,100681,7289.34,payment,pending,2023-07-29 00:20:00
1651,100534,25583.77,payment,success,2023-02-09 04:28:00
1652,100025,17660.06,transfer,pending,2023-01-19 04:51:00
1653,100035,5610.6,debit,failed,2023-02-08 23:53:00
1654,100045,35136.82,transfer,success,2023-03-24 21:03:00
1655,100061,47701.13,transfer,failed,2023-06-04 08:03:00
1656,100118,42951.33,debit,failed,2023-09-16 06:02:00
1657,100647,1184.16,debit,failed,2023-07-10 10:20:00
1658,100170,23988.37,debit,failed,2023-12-19 09:02:00
1659,100532,15890.97,debit,failed,2023-06-29 14:37:00
1660,100057,25562.04,credit,pending,2023-02-02 17:25:00
1661,100299,819.94,transfer,pending,2023-11-24 06:50:00
1662,100601,21474.55,transfer,success,2023-02-16 18:35:00
1663,100524,48554.36,payment,failed,2023-01-27 09:18:00
1664,100030,31764.2,credit,pending,2023-01-19 17:56:00
1665,100557,44919.65,transfer,failed,2023-11-28 13:51:00
1666,100626,23175.08,credit,pending,2023-11-22 08:09:00
1667,100544,14865.6,payment,pending,2023-05-07 16:34:00
1668,100619,1229.83,debit,pending,2023-11-07 22:56:00
1669,100331,38974.08,transfer,success,2023-03-05 19:39:00
1670,100169,47585.64,payment,pending,2023-07-01 17:12:00
1671,100506,43956.4,debit,failed,2023-03-01 05:55:00
1672,100140,31245.32,transfer,success,2023-02-10 03:14:00
1673,100324,29228.16,credit,success,2023-06-23 21:10:00
1674,100252,13109.4,debit,failed,2023-03-25 00:28:00
1675,100165,5931.9,debit,success,2023-06-08 19:36:00
1676,100172,49804.02,credit,failed,2023-09-14 00:25:00
1677,100582,37669.92,transfer,failed,2023-01-04 15:15:00
1678,100101,1822.23,transfer,failed,2023-09-20 19:35:00
1679,100049,34664.5,payment,success,2023-07-03 13:39:00
1680,100508,27660.24,payment,success,2023-06-22 22:55:00
1681,100426,31331.45,debit,failed,2023-11-29 17:06:00
1682,100623,44845.34,debit,pending,2023-11-18 07:45:00
1683,100512,31831.54,payment,pending,2023-07-11 03:39:00
1684,100383,13201.08,credit,success,2023-03-01 20:31:00
1685,100288,48963.58,credit,failed,2023-07-05 12:14:00
1686,100232,38363.96,payment,failed,2023-04-02 01:09:00
1687,100204,36279.57,debit,failed,2023-06-01 14:28:00
1688,100511,34191.95,credit,failed,2023-05-18 22:42:00
1689,100289,42385.11,credit,failed,2023-04-05 12:42:00
1690,100241,44013.67,debit,pending,2023-12-04 14:47:00
1691,100437,12943.75,transfer,success,2023-11-04 11:11:00
1692,100557,32280.64,debit,pending,2023-12-18 21:07:00
1693,100456,49131.47,transfer,success,2023-02-18 03:16:00
1694,100032,34992.93,payment,failed,2023-11-30 07:37:00
1695,100637,44547.27,credit,pending,2023-05-17 00:32:00
1696,100362,6407.35,credit,success,2023-07-30 02:26:00
1697,100388,49210.56,payment,pending,2023-01-01 02:14:00
1698,100117,180.12,payment,failed,2023-07-04 09:58:00
1699,100158,22063.44,payment,failed,2023-05-22 22:19:00
1700,100150,11400.71,credit,success,2023-11-05 05:09:00
1701,100623,25305.84,payment,failed,2023-02-01 04:21:00
1702,100582,30971.54,payment,failed,2023-05-10 16:39:00
1703,100670,29763.32,debit,failed,2023-12-07 05:39:00
1704,100200,44703.38,credit,pending,2023-06-14 11:02:00
1705,100571,28970.36,transfer,pending,2023-09-10 07:12:00
1706,100504,44081.21,debit,success,2023-09-07 01:14:00
1707,100293,32651.97,payment,success,2023-12-09 16:08:00
1708,100527,27327.52,credit,success,2023-08-23 00:36:00
1709,100690,3127.69,debit,failed,2023-07-03 14:30:00
1710,100226,25082.03,credit,failed,2023-07-10 08:16:00
1711,100449,22873.64,debit,success,2023-04-20 16:56:00
1712,100132,49094.23,payment,pending,2023-02-02 04:23:00
1713,100386,39041.85,payment,success,2023-11-30 02:40:00
1714,100395,20490.91,transfer,pending,2023-05-29 11:48:00
1715,100406,36895.84,transfer,failed,2023-11-30 00:07:00
1716,100627,18744.62,credit,success,2023-10-05 08:17:00
1717,100058,29315.54,credit,failed,2023-10-15 01:38:00
1718,100347,2341.54,credit,failed,2023-10-04 19:25:00
1719,100352,12609.86,credit,pending,2023-07-06 23:22:00
1720,100033,34576.13,debit,success,2023-01-29 16:39:00
1721,100670,33160.22,transfer,success,2023-10-25 09:27:00
1722,100380,30455.78,transfer,success,2023-09-09 17:26:00
1723,100139,3431.88,debit,pending,2023-07-09 07:23:00
1724,100243,18745.87,debit,failed,2023-07-18 10:34:00
1725,100684,46677.68,transfer,pending,2023-02-24 14:43:00
1726,100515,31606.23,transfer,pending,2023-06-10 18:16:00
1727,100307,36806.21,payment,pending,2023-04-29 23:35:00
1728,100319,5561.31,debit,pending,2023-06-17 16:06:00
1729,100692,44967.89,payment,success,2023-01-29 02:10:00
1730,100361,29487.05,transfer,pending,2023-04-24 08:59:00
1731,100482,14879.63,debit,failed,2023-11-30 05:07:00
1732,100620,30372.41,credit,pending,2023-03-22 11:47:00
1733,100575,46319.97,payment,pending,2023-02-24 08:47:00
1734,100528,6292.94,transfer,pending,2023-01-12 17:49:00
1735,100660,27317.27,transfer,failed,2023-03-23 01:56:00
1736,100592,16172.64,payment,failed,2023-05-06 02:51:00
1737,100070,9325.74,debit,pending,2023-04-10 05:20:00
1738,100542,34786.72,debit,failed,2023-07-18 01:51:00
1739,100594,41010.49,debit,failed,2023-10-20 14:05:00
1740,100328,44006.87,transfer,failed,2023-12-18 02:44:00
1741,100192,6617.9,debit,failed,2023-01-06 07:09:00
1742,100459,30649.47,credit,failed,2023-11-21 20:30:00
1743,100215,32993.35,debit,success,2023-03-24 04:45:00
1744,100698,12718.78,payment,success,2023-04-12 22:25:00
1745,100006,18667.69,debit,success,2023-11-15 21:44:00
1746,100461,4244.24,credit,success,2023-01-03 22:33:00
1747,100659,17896.91,debit,pending,2023-02-13 16:43:00
1748,100035,37664.23,credit,success,2023-04-19 21:51:00
1749,100221,24317.27,credit,pending,2023-01-15 07:40:00
1750,100490,25855.48,payment,success,2023-05-04 22:31:00
1751,100699,46211.61,debit,success,2023-06-24 11:29:00
1752,100082,33038.72,payment,success,2023-01-04 11:08:00
1753,100183,11624.83,credit,failed,2023-01-19 12:24:00
1754,100279,24973.72,transfer,success,2023-09-01 23:50:00
1755,100545,38967.79,credit,failed,2023-12-02 22:22:00
1756,100373,23021.92,transfer,success,2023-08-02 12:41:00
1757,100336,35636.0,debit,success,2023-12-24 21:42:00
1758,100478,49359.66,credit,success,2023-11-15 22:46:00
1759,100464,49727.92,payment,success,2023-08-20 23:05:00
1760,100688,26518.49,payment,success,2023-05-07 13:16:00
1761,100638,25893.93,debit,success,2023-03-09 06:16:00
1762,100279,1870.61,transfer,success,2023-04-06 19:03:00
1763,100293,43140.7,debit,pending,2023-02-28 02:16:00
1764,100569,35110.96,transfer,failed,2023-08-03 20:38:00
1765,100015,45284.71,debit,success,2023-11-10 20:03:00
1766,100401,17475.04,payment,pending,2023-02-24 22:22:00
1767,100269,3550.33,debit,pending,2023-05-12 16:30:00
1768,100076,12138.3,debit,success,2023-08-29 11:34:00
1769,100181,26209.12,debit,failed,2023-06-25 20:18:00
1770,100543,34105.92,credit,pending,2023-02-07 02:25:00
1771,100464,37743.77,transfer,pending,2023-12-05 09:40:00
1772,100215,43596.74,debit,failed,2023-11-24 16:25:00
1773,100378,24892.81,credit,failed,2023-07-14 14:03:00
1774,100283,3286.2,transfer,pending,2023-09-26 05:38:00
1775,100189,35679.84,payment,failed,2023-12-12 21:33:00
1776,100386,14010.93,transfer,success,2023-11-10 09:35:00
1777,100479,31879.14,payment,success,2023-12-29 05:41:00
1778,100699,611.6,transfer,success,2023-12-09 22:41:00
1779,100534,2321.52,debit,failed,2023-02-21 12:43:00
1780,100147,28826.07,debit,failed,2023-12-24 06:46:00
1781,100611,3656.32,payment,failed,2023-12-11 03:01:00
1782,100602,32349.17,credit,success,2023-12-29 05:50:00
1783,100222,27830.15,debit,pending,2023-02-23 07:34:00
1784,100254,41539.68,debit,success,2023-06-20 05:34:00
1785,100339,21368.59,credit,failed,2023-10-13 12:47:00
1786,100488,14589.47,credit,pending,2023-12-04 12:40:00
1787,100678,8660.9,debit,success,2023-03-15 21:51:00
1788,100139,5628.79,payment,failed,2023-03-24 20:23:00
1789,100336,14945.25,payment,pending,2023-07-24 15:56:00
1790,100352,5174.2,payment,pending,2023-03-16 09:14:00
1791,100140,20038.88,transfer,pending,2023-04-09 21:44:00
1792,100466,49061.02,credit,success,2023-02-19 10:22:00
1793,100071,7344.3,credit,pending,2023-11-28 10:59:00
1794,100015,17355.76,transfer,pending,2023-01-11 18:28:00
1795,100670,16661.12,credit,pending,2023-01-26 00:14:00
1796,100398,42896.86,transfer,pending,2023-12-12 09:51:00
1797,100391,40826.78,transfer,failed,2023-09-30 05:30:00
1798,100051,10120.26,transfer,failed,2023-07-17 20:44:00
1799,100657,3601.51,payment,success,2023-08-08 03:35:00
1800,100402,30140.38,debit,pending,2023-08-24 15:06:00
1801,100379,39571.45,payment,failed,2023-10-29 00:36:00
1802,100107,12664.11,credit,pending,2023-09-09 02:33:00
1803,100588,33588.22,debit,pending,2023-06-20 15:52:00
1804,100415,34878.46,payment,pending,2023-07-08 04:35:00
1805,100202,47154.38,transfer,pending,2023-09-02 15:22:00
1806,100280,20413.22,payment,failed,2023-05-31 08:20:00
1807,100277,28999.11,credit,success,2023-12-29 14:57:00
1808,100232,18859.56,debit,success,2023-03-27 23:43:00
1809,100139,41391.07,credit,success,2023-07-31 09:56:00
1810,100571,49627.8,transfer,failed,2023-12-20 21:18:00
1811,100221,10015.48,payment,success,2023-06-23 04:52:00
1812,100194,7411.91,payment,pending,2023-04-30 06:41:00
1813,100594,48963.32,debit,success,2023-06-01 10:33:00
1814,100072,31125.0,credit,pending,2023-07-20 18:34:00
1815,100371,37170.02,debit,pending,2023-05-14 04:23:00
1816,100111,1404.07,debit,pending,2023-06-07 00:05:00
1817,100582,11132.25,debit,success,2023-04-30 04:22:00
1818,100317,32845.55,credit,success,2023-05-31 14:29:00
1819,100006,38268.89,credit,failed,2023-08-04 02:39:00
1820,100199,16679.48,transfer,pending,2023-02-07 17:44:00
1821,100284,1554.52,payment,failed,2023-01-26 14:19:00
1822,100691,35098.81,debit,failed,2023-01-21 15:52:00
1823,100655,45206.94,payment,success,2023-07-12 09:22:00
1824,100603,10823.19,credit,failed,2023-04-03 10:40:00
1825,100496,38453.16,credit,failed,2023-08-23 19:35:00
1826,100297,39349.97,payment,success,2023-11-06 14:56:00
1827,100414,13943.58,debit,success,2023-03-08 13:47:00
1828,100436,12386.98,credit,failed,2023-04-11 00:03:00
1829,100154,24291.84,credit,failed,2023-08-12 13:23:00
1830,100354,3659.4,payment,failed,2023-08-10 11:02:00
1831,100509,30699.42,transfer,pending,2023-09-14 02:02:00
1832,100528,8611.52,transfer,pending,2023-01-01 10:02:00
1833,100493,33014.46,debit,pending,2023-08-29 04:15:00
1834,100213,46086.87,credit,pending,2023-08-09 00:12:00
1835,100626,16227.16,debit,success,2023-11-08 08:22:00
1836,100162,44468.59,credit,pending,2023-04-25 19:57:00
1837,100207,39354.93,debit,failed,2023-09-04 02:23:00
1838,100509,44755.32,payment,failed,2023-03-08 04:20:00
1839,100626,33023.73,transfer,success,2023-05-17 20:41:00
1840,100050,31893.47,payment,failed,2023-03-13 19:32:00
1841,100517,247.46,transfer,failed,2023-03-06 06:47:00
1842,100509,42478.01,credit,success,2023-09-19 20:01:00
1843,100087,26184.5,transfer,pending,2023-05-13 10:44:00
1844,100621,27841.6,debit,pending,2023-03-24 21:30:00
1845,100015,33662.25,credit,failed,2023-02-12 11:03:00
1846,100584,22243.72,payment,failed,2023-09-01 10:33:00
1847,100177,6060.93,payment,pending,2023-03-31 15:13:00
1848,100182,43314.61,debit,failed,2023-02-09 04:57:00
1849,100050,13312.4,transfer,pending,2023-05-24 00:31:00
1850,100244,8759.43,debit,success,2023-08-27 05:32:00
1851,100343,47179.54,payment,success,2023-10-25 13:42:00
1852,100305,38455.39,credit,failed,2023-10-25 00:10:00
1853,100057,5357.86,credit,pending,2023-11-03 11:35:00
1854,100687,43667.45,payment,failed,2023-07-12 18:15:00
1855,100353,18852.59,transfer,pending,2023-11-18 08:00:00
1856,100080,33312.59,payment,success,2023-03-24 03:16:00
1857,100479,28586.26,credit,success,2023-07-22 21:19:00
1858,100263,6468.94,credit,failed,2023-08-17 16:54:00
1859,100257,18495.6,debit,failed,2023-08-29 09:43:00
1860,100677,43525.78,payment,pending,2023-11-01 17:01:00
1861,100015,647.43,credit,failed,2023-08-11 21:17:00
1862,100545,37832.78,payment,failed,2023-04-19 11:43:00
1863,100145,17326.56,debit,success,2023-07-08 23:58:00
1864,100011,25712.75,credit,success,2023-04-30 19:57:00
1865,100041,36013.74,transfer,pending,2023-09-26 17:18:00
1866,100580,9257.2,debit,success,2023-07-30 15:28:00
